Gene name,Gene stable ID
RP11-616K22.2,ENSG00000259499
GIGYF2,ENSG00000204120
CCS,ENSG00000173992
RPAP2P1,ENSG00000270874
RP11-493G17.4,ENSG00000258510
RPSAP21,ENSG00000226498
BAG6,ENSG00000234651
WBP1LP4,ENSG00000251035
CERS4,ENSG00000090661
GNS,ENSG00000135677
NEK3,ENSG00000136098
CTC-1337H24.3,ENSG00000274251
OR4A11P,ENSG00000254663
AF238378.7,ENSG00000255273
DEFA9P,ENSG00000233238
AC069513.4,ENSG00000281094
DEFA6,ENSG00000164822
C18orf15,ENSG00000279020
RPL32P1,ENSG00000233972
KCNMB3,ENSG00000171121
KB-288A10.17,ENSG00000230821
CTD-2302E22.6,ENSG00000274015
FOXN3-AS1,ENSG00000258920
MKRN1,ENSG00000133606
RP11-264B17.2,ENSG00000260853
RP11-807E13.2,ENSG00000267032
OR7E8P,ENSG00000177400
CTA-331P3.1,ENSG00000260188
AC027612.1,ENSG00000232531
MYL4,ENSG00000198336
RP11-534L6.5,ENSG00000251413
AC020743.3,ENSG00000231681
GAPDHP55,ENSG00000224055
RP1-39J2.1,ENSG00000260771
BAP1,ENSG00000163930
FBXO36P1,ENSG00000266117
DDX24,ENSG00000273761
RP11-381K20.2,ENSG00000250159
PIK3C3,ENSG00000078142
LA16c-325D7.1,ENSG00000263325
SACM1L,ENSG00000211456
RP11-164H5.1,ENSG00000231744
S100A6,ENSG00000197956
RNF2,ENSG00000121481
LINC00604,ENSG00000250585
NDUFAF1,ENSG00000137806
HCCAT5,ENSG00000260880
SSH3,ENSG00000172830
USP17L19,ENSG00000248920
CHRNA9,ENSG00000174343
MXD3,ENSG00000213347
USP17L17,ENSG00000249104
CAMK2D,ENSG00000145349
PFDN1,ENSG00000113068
AC011290.5,ENSG00000236015
GGTLC5P,ENSG00000276160
FOXF1,ENSG00000103241
XXbac-BCX360G3.2,ENSG00000274101
LINC00668,ENSG00000265933
CTC-340D7.1,ENSG00000249335
DDHD1,ENSG00000100523
RP11-206L10.8,ENSG00000230092
RP4-671O14.7,ENSG00000280011
AC002127.4,ENSG00000233420
WASF3,ENSG00000132970
AC079117.1,ENSG00000234653
RP11-100G15.12,ENSG00000275756
MINDY4,ENSG00000106125
RP11-244C20.2,ENSG00000275725
P4HA2-AS1,ENSG00000237714
KIR3DS1,ENSG00000276498
KIR2DS3,ENSG00000277193
KIR2DL5A,ENSG00000276392
KIR2DS1,ENSG00000275421
CLCNKA,ENSG00000186510
IKBIP,ENSG00000166130
RP11-15I11.2,ENSG00000229983
RP5-934G17.6,ENSG00000224904
RP3-335E1.1,ENSG00000282408
RP11-667K14.4,ENSG00000262533
CTC-537E7.1,ENSG00000249588
GRIK1,ENSG00000171189
RP11-211F2.1,ENSG00000253956
RP11-342K6.4,ENSG00000270996
S100A7L2,ENSG00000197364
KRT18P63,ENSG00000235413
RP11-747H12.1,ENSG00000197468
SMG1P1,ENSG00000237296
RP1-197B17.5,ENSG00000276390
RP11-1079K10.4,ENSG00000250186
AC074121.4,ENSG00000223402
RP1-34B20.19,ENSG00000277720
KIR3DL3,ENSG00000274786
OR2H4P,ENSG00000229441
RP11-2L8.2,ENSG00000270321
EFCAB7,ENSG00000203965
GALNT14,ENSG00000158089
RP11-384D10.1,ENSG00000248755
RP11-213L8.1,ENSG00000249943
RP11-478C1.8,ENSG00000249077
AC024082.4,ENSG00000231931
OR2N1P,ENSG00000236771
RP1-182D15.2,ENSG00000281249
KLHL3,ENSG00000146021
CH17-302M23.1,ENSG00000275552
ZEB1-AS1,ENSG00000237036
TRIM31,ENSG00000226402
TRIM31-AS1,ENSG00000238027
RPL36P4,ENSG00000224497
PIAS1,ENSG00000033800
PDP2,ENSG00000172840
RP11-270F18.2,ENSG00000224001
AC019129.1,ENSG00000219391
DAPK3,ENSG00000167657
SMIM11B,ENSG00000273590
STAM,ENSG00000136738
AC026150.8,ENSG00000260693
LLNLF-173C4.2,ENSG00000282416
RP11-98D18.17,ENSG00000269489
CHMP1B2P,ENSG00000278530
AC091770.3,ENSG00000228173
CTD-2026G22.1,ENSG00000255532
GIT1,ENSG00000108262
TTC9B,ENSG00000174521
OR2P1P,ENSG00000237608
RP11-473O4.4,ENSG00000254263
LL22NC03-88E1.18,ENSG00000275361
RP1-45N11.1,ENSG00000260271
MALSU1,ENSG00000156928
SDSL,ENSG00000139410
S100A7A,ENSG00000184330
RP11-229P13.2,ENSG00000213590
RP11-131M11.3,ENSG00000279179
MTCO1P31,ENSG00000251476
RPL15P4,ENSG00000229535
PFDN6,ENSG00000204220
RSL24D1P8,ENSG00000237273
RP11-583F24.5,ENSG00000255536
LINC01902,ENSG00000283503
LINC01901,ENSG00000267413
MAPK8,ENSG00000107643
WDR46,ENSG00000227057
ZNF438,ENSG00000183621
NDUFB11P1,ENSG00000235547
MIR3184,ENSG00000266919
TUBAP2,ENSG00000214391
CR769776.3,ENSG00000224762
TRAJ6,ENSG00000211883
GAPDHP72,ENSG00000216624
AHCYP2,ENSG00000238181
CSNK1G1,ENSG00000169118
RP11-5P18.1,ENSG00000234607
ABHD15-AS1,ENSG00000264031
MTCO1P18,ENSG00000237910
C19orf57,ENSG00000132016
CH507-254M2.6,ENSG00000279895
TRAJ31,ENSG00000211858
CAPZA1,ENSG00000116489
LMO7-AS1,ENSG00000261105
RP11-173B14.4,ENSG00000228444
NCR3,ENSG00000236979
IGKV1D-32,ENSG00000253191
HLA-B,ENSG00000234745
SFTA2,ENSG00000230072
PLEKHA2,ENSG00000169499
RP11-1046B16.3,ENSG00000273797
SETD5,ENSG00000168137
RP11-84E17.1,ENSG00000279483
FOXD1-AS1,ENSG00000247993
TOP3B,ENSG00000100038
THUMPD3,ENSG00000134077
KIR2DS4,ENSG00000276465
RP11-60A8.2,ENSG00000251543
SRGAP3-AS3,ENSG00000227929
SARM1,ENSG00000004139
SMYD4,ENSG00000186532
RP11-85M22.1,ENSG00000283157
MRPS26,ENSG00000125901
RP11-407N8.5,ENSG00000274797
HIGD1C,ENSG00000214511
HIST1H2BF,ENSG00000277224
TAS2R10,ENSG00000121318
ELL2P1,ENSG00000227295
NBDY,ENSG00000204272
ARID4A,ENSG00000032219
SCAMP3,ENSG00000116521
IGKV1D-39,ENSG00000251546
AC078842.3,ENSG00000228031
DDX4,ENSG00000152670
AC090286.2,ENSG00000235672
CTD-2145A24.5,ENSG00000265478
RP13-20L14.4,ENSG00000264812
AC092569.2,ENSG00000230118
RRS1,ENSG00000179041
RP11-93H12.4,ENSG00000270002
DDX27,ENSG00000124228
RPL31P20,ENSG00000229756
CPSF6,ENSG00000111605
PREX1,ENSG00000124126
AC009264.1,ENSG00000234352
CASP8AP2,ENSG00000118412
UPK3B,ENSG00000243566
CTC-471F3.5,ENSG00000269069
PLEKHO1,ENSG00000023902
NDUFB4P12,ENSG00000124399
GAREM2,ENSG00000157833
GRAMD1C,ENSG00000178075
JKAMPP1,ENSG00000231491
RP11-324J13.1,ENSG00000213851
IFITM10,ENSG00000244242
AC007091.1,ENSG00000223838
ADHFE1,ENSG00000147576
LLNLR-260G6.1,ENSG00000275162
RP1-150O5.3,ENSG00000235052
GCFC2,ENSG00000005436
RP4-751H13.7,ENSG00000273419
FERD3L,ENSG00000146618
RP11-272G22.2,ENSG00000226110
ZNF330,ENSG00000109445
CHRNG,ENSG00000196811
ANGPTL6,ENSG00000130812
IGKV2-40,ENSG00000273962
RP11-798G7.6,ENSG00000282491
RP4-581O6.1,ENSG00000231996
RP11-179A10.2,ENSG00000254957
COMMD6,ENSG00000188243
MYL10,ENSG00000106436
RP11-32B5.4,ENSG00000258415
AJ271736.10,ENSG00000270726
FAM90A2P,ENSG00000205879
LINC01876,ENSG00000226383
ANKRD61,ENSG00000157999
CRH,ENSG00000147571
SMIM21,ENSG00000206026
RP11-513D5.5,ENSG00000255487
PABPC1P1,ENSG00000231707
VWCE,ENSG00000167992
RP11-846F4.14,ENSG00000275480
HMGB1P33,ENSG00000261174
CD7,ENSG00000173762
RP11-1299A16.1,ENSG00000249764
LINC01970,ENSG00000265692
RP11-745I13.1,ENSG00000255295
RP11-48G14.1,ENSG00000261823
RP11-48G14.2,ENSG00000259941
AC012506.4,ENSG00000235497
KIR2DS4,ENSG00000274324
QKI,ENSG00000112531
HLA-DQA2,ENSG00000225103
RP11-124B13.1,ENSG00000253880
RP11-158A14.1,ENSG00000253189
SERP2,ENSG00000151778
HLA-DPA3,ENSG00000223696
PPP1R3D,ENSG00000132825
RP11-124N14.3,ENSG00000234961
NOP56P3,ENSG00000257956
CTD-2256P15.1,ENSG00000248968
RP11-525K10.1,ENSG00000260706
RP11-96D1.8,ENSG00000279649
VPS13A,ENSG00000197969
ARMS2,ENSG00000254636
RP11-85O21.2,ENSG00000236668
RP11-498M5.2,ENSG00000251309
CLLU1OS,ENSG00000205057
RP11-693J15.4,ENSG00000266923
KRT6C,ENSG00000170465
HLA-DRB2,ENSG00000227442
APOL4,ENSG00000100336
CTC-297N7.1,ENSG00000261433
SNX1,ENSG00000028528
CACNG4,ENSG00000075461
COLGALT1,ENSG00000130309
RP11-66B24.4,ENSG00000259583
AC007078.4,ENSG00000250614
LINC01595,ENSG00000259108
HLA-DPA1,ENSG00000229685
LILRP2,ENSG00000277267
NPM1P29,ENSG00000239351
UQCRHP1,ENSG00000238126
KRT85,ENSG00000135443
SIDT1,ENSG00000072858
RP11-405P11.1,ENSG00000224278
RP11-98D18.16,ENSG00000268288
HP1BP3,ENSG00000127483
TBL1X,ENSG00000101849
GAS5-AS1,ENSG00000270084
NUP35,ENSG00000163002
AC144838.3,ENSG00000264617
SEPHS1,ENSG00000086475
PTGES3P3,ENSG00000229204
NSMCE2,ENSG00000156831
RP11-501C14.5,ENSG00000250838
CCNO,ENSG00000152669
SFMBT1,ENSG00000163935
RP11-822E23.3,ENSG00000266673
RP11-313C15.1,ENSG00000253726
RP11-561P12.5,ENSG00000255801
GLRA3,ENSG00000145451
AURKAPS2,ENSG00000230165
USP9YP20,ENSG00000230854
RP4-552O12.1,ENSG00000229486
RP11-171L9.1,ENSG00000257165
RP11-754N21.1,ENSG00000258084
ABCB9,ENSG00000150967
NPHS1,ENSG00000161270
UQCRC1,ENSG00000010256
TRAV9-2,ENSG00000211793
RP11-460G11.2,ENSG00000276569
RP11-440I14.2,ENSG00000250596
RP11-162D9.3,ENSG00000254687
ECSCR,ENSG00000249751
RP11-126O22.9,ENSG00000281955
KCNJ12,ENSG00000184185
VN1R4,ENSG00000228567
RP13-228J13.1,ENSG00000224216
IL17REL,ENSG00000188263
AC087650.1,ENSG00000237888
EIF4A2P1,ENSG00000267336
OLFML3,ENSG00000116774
TRAV4,ENSG00000211778
COMMD2,ENSG00000114744
PSMD7P1,ENSG00000266707
RP11-1029F8.1,ENSG00000255780
FGF13,ENSG00000129682
RP11-723O4.3,ENSG00000250796
ZNF665,ENSG00000197497
ZNF815P,ENSG00000235944
RP11-85L21.5,ENSG00000232582
RP11-246A10.1,ENSG00000239941
RP11-489M13.2,ENSG00000248669
RP3-339A18.6,ENSG00000233250
RP11-278L15.4,ENSG00000239408
RP11-613D13.8,ENSG00000244953
TMEM145,ENSG00000167619
RP11-16C1.1,ENSG00000265342
NEUROG3,ENSG00000122859
RP11-613D13.4,ENSG00000254409
RP5-1057J7.1,ENSG00000215381
RP11-973H7.1,ENSG00000260302
COX7A2P2,ENSG00000236764
OR4D12P,ENSG00000198787
GRB2,ENSG00000177885
NDUFS6,ENSG00000145494
RP11-431J17.1,ENSG00000253170
RPL41,ENSG00000229117
RP11-44F14.1,ENSG00000260078
RP11-343J3.2,ENSG00000236154
CLK2P1,ENSG00000232553
FAM58BP,ENSG00000233827
RP11-589C21.1,ENSG00000244235
RP11-217F16.1,ENSG00000230003
ACCSL,ENSG00000205126
RP11-589C21.2,ENSG00000253135
NCLP2,ENSG00000234228
RP11-313E4.1,ENSG00000225947
RP3-522D1.2,ENSG00000228040
HIST1H3A,ENSG00000275714
MAGEA13P,ENSG00000183981
RP11-85L21.4,ENSG00000228372
RPL5P12,ENSG00000242697
KRT8P6,ENSG00000214930
LINC00633,ENSG00000224107
STPG2,ENSG00000163116
ART2BP,ENSG00000237408
FBXL12,ENSG00000127452
CCDC126,ENSG00000169193
ART2P,ENSG00000238048
RP11-85L21.6,ENSG00000223809
AGPAT4-IT1,ENSG00000279355
ZPBP2,ENSG00000186075
RP11-469A15.2,ENSG00000230623
AGPAT4,ENSG00000026652
DPP9-AS1,ENSG00000205790
PUM3,ENSG00000080608
RP11-532L16.1,ENSG00000213045
PLA2G10,ENSG00000276870
MGAT4D,ENSG00000205301
RPL7P30,ENSG00000227982
RP11-121P12.1,ENSG00000282849
CRYZP2,ENSG00000250293
DUTP8,ENSG00000214904
LINC00862,ENSG00000203721
TM4SF4,ENSG00000169903
RP11-681L8.1,ENSG00000254044
STPG2-AS1,ENSG00000251620
FCF1P1,ENSG00000227436
DPP9,ENSG00000142002
RP11-326A13.2,ENSG00000280076
ZNF281,ENSG00000162702
RP11-326A13.1,ENSG00000258888
CLEC2D,ENSG00000069493
AC034228.4,ENSG00000234758
RP11-326A13.3,ENSG00000258971
RPL10P15,ENSG00000267119
AC034228.3,ENSG00000223548
LHFPL5,ENSG00000197753
RP11-521B24.4,ENSG00000279495
LINC01355,ENSG00000261326
RP11-278L15.6,ENSG00000244503
RPS20P33,ENSG00000242085
RP11-532L16.3,ENSG00000273093
UNC93B4,ENSG00000250381
RP11-266O8.1,ENSG00000257060
RPS24P16,ENSG00000242634
OR7E99P,ENSG00000250710
CAPZB,ENSG00000077549
RP11-642A1.2,ENSG00000279766
SRPK1,ENSG00000096063
TMOD1,ENSG00000136842
ADRB1,ENSG00000043591
AGO2,ENSG00000123908
AC011933.2,ENSG00000228007
ACSL6,ENSG00000164398
OR7E43P,ENSG00000249844
RP11-164C12.1,ENSG00000258787
RP11-16C1.2,ENSG00000264853
LINC01930,ENSG00000269998
RP11-164C12.2,ENSG00000258909
RP11-16C1.3,ENSG00000265987
XBP1,ENSG00000100219
RP11-490G2.2,ENSG00000259946
HIST1H4A,ENSG00000278637
OTOP1,ENSG00000163982
RP11-219F10.1,ENSG00000233258
RP11-543B16.1,ENSG00000234004
HMGN2P8,ENSG00000212769
IPO8P1,ENSG00000224668
HLA-DQB1-AS1,ENSG00000238226
RP11-75I2.3,ENSG00000279333
AC093899.3,ENSG00000229827
XXbac-BPG254F23.6,ENSG00000242138
KCNH1-IT1,ENSG00000234233
ACP5,ENSG00000102575
RP11-434N15.2,ENSG00000284299
HLA-DQB1,ENSG00000225824
RPL26P6,ENSG00000229659
NTNG2,ENSG00000196358
RP11-543B16.5,ENSG00000283952
KCNV2,ENSG00000168263
HIST1H4B,ENSG00000278705
EDARADD,ENSG00000186197
RP11-543B16.3,ENSG00000284376
BEND4,ENSG00000188848
CNOT6,ENSG00000113300
L3MBTL3,ENSG00000198945
MSS51,ENSG00000166343
ADAD1P2,ENSG00000267511
RP11-813F20.4,ENSG00000267196
RP11-886H22.1,ENSG00000266997
KCNH1,ENSG00000143473
UCMA,ENSG00000165623
CEP85L,ENSG00000111860
RP11-535E8.2,ENSG00000270694
GS1-304P7.3,ENSG00000273198
AC016757.3,ENSG00000186235
MAP2,ENSG00000078018
TYW1B,ENSG00000277149
GS1-304P7.2,ENSG00000228238
COX6CP16,ENSG00000270313
TMEM106A,ENSG00000184988
TMEM128,ENSG00000132406
LA16c-352F7.1,ENSG00000278716
RBP7,ENSG00000162444
RPL15P20,ENSG00000215003
GINS2,ENSG00000131153
NOTCH4,ENSG00000206312
CDY19P,ENSG00000237823
RP11-521O16.2,ENSG00000260163
ENO1P1,ENSG00000244457
TSTD2,ENSG00000136925
RP1-130L23.1,ENSG00000254537
RP11-521O16.1,ENSG00000260634
RP1-305G21.1,ENSG00000255207
BRD9P1,ENSG00000254736
UBE2V1P5,ENSG00000226582
RP11-867G23.10,ENSG00000254510
RP11-118F19.1,ENSG00000270124
RP11-291L22.9,ENSG00000276805
PRPF8,ENSG00000174231
RP5-930J4.5,ENSG00000235432
FAM189A1,ENSG00000104059
MTATP6P23,ENSG00000230755
RP11-451H23.1,ENSG00000250749
RP1-78B3.1,ENSG00000279652
NDUFA9P1,ENSG00000237406
RP11-300I6.5,ENSG00000256441
MTCO2P23,ENSG00000235803
NCR3,ENSG00000225211
RP11-338I21.1,ENSG00000271933
CCDC186,ENSG00000165813
GHITM,ENSG00000165678
GAPDHP76,ENSG00000249840
RP11-1394O16.1,ENSG00000270555
RBFOX2,ENSG00000100320
FGF4,ENSG00000075388
RAX2,ENSG00000173976
ZNF627,ENSG00000198551
SLC9C2,ENSG00000162753
RP11-37J13.1,ENSG00000259299
MTCO1P23,ENSG00000235524
NSMCE3,ENSG00000185115
F2R,ENSG00000181104
CTD-3118D7.1,ENSG00000259690
HNRNPR,ENSG00000125944
RP11-4O3.1,ENSG00000250333
RP11-685F15.1,ENSG00000251049
RP11-244N9.6,ENSG00000228174
USP9YP36,ENSG00000229709
CTD-2384B11.2,ENSG00000225407
ALPP,ENSG00000163283
RP11-4O3.2,ENSG00000249831
CTD-2275D10.2,ENSG00000250574
RIOK3P1,ENSG00000225944
AC005777.3,ENSG00000267148
ACTN1-AS1,ENSG00000259062
F2RL2,ENSG00000164220
SSR1P2,ENSG00000226665
RPS29P1,ENSG00000242293
EIF3FP3,ENSG00000233426
USP9YP33,ENSG00000232064
OASL,ENSG00000135114
LINC01795,ENSG00000225226
CTD-2236F14.1,ENSG00000249713
DDX20,ENSG00000064703
LINC00854,ENSG00000236383
MAMDC2,ENSG00000278608
GPSM3,ENSG00000206314
GPD1L,ENSG00000152642
CDHR2,ENSG00000074276
YTHDF2,ENSG00000198492
ANKRD45,ENSG00000183831
CTD-3193O13.14,ENSG00000269813
AC127904.2,ENSG00000230732
LILRB2,ENSG00000276146
TCTN3,ENSG00000119977
ELAVL1,ENSG00000066044
SENP5,ENSG00000119231
RP11-360D2.1,ENSG00000232113
RP3-436N22.3,ENSG00000238272
RP11-642A1.1,ENSG00000280326
RP11-195E11.3,ENSG00000277517
AC068134.8,ENSG00000224516
AC003984.1,ENSG00000235139
MAMDC2-AS1,ENSG00000277409
AC093716.1,ENSG00000235243
RP11-82O18.2,ENSG00000282427
RP11-533E19.2,ENSG00000261831
PLN,ENSG00000198523
HSPB1,ENSG00000106211
HMGN2P11,ENSG00000232605
PGLYRP2,ENSG00000161031
RP11-533E19.5,ENSG00000260360
RP3-339A18.3,ENSG00000235416
AC094019.4,ENSG00000236732
RP3-509L4.3,ENSG00000169075
AC074183.4,ENSG00000232019
POC1A,ENSG00000164087
SSXP10,ENSG00000217330
NPIPA3,ENSG00000278308
AC074183.3,ENSG00000280325
FGF3,ENSG00000186895
RP11-75L1.2,ENSG00000213443
RP11-589C21.6,ENSG00000271938
CICP9,ENSG00000228882
CDY20P,ENSG00000225609
RP3-355L5.5,ENSG00000272102
RP11-291L22.4,ENSG00000203496
RP11-589C21.5,ENSG00000261449
CTD-2194D22.1,ENSG00000249966
HNRNPA1P8,ENSG00000229251
GHET1,ENSG00000281189
LINC02116,ENSG00000250417
ABCD1P2,ENSG00000215151
RP11-643C9.1,ENSG00000260348
FAM212B-AS1,ENSG00000227811
AC007238.1,ENSG00000231043
CDY1,ENSG00000172288
RP11-643C9.2,ENSG00000260679
RP11-453N3.7,ENSG00000277133
LINC01160,ENSG00000231346
LINC01122,ENSG00000233723
RP11-626H12.2,ENSG00000254605
PABPC1P12,ENSG00000225638
RP11-300A12.2,ENSG00000259814
CTA-292E10.8,ENSG00000272858
RP11-626H12.1,ENSG00000255191
AMER2,ENSG00000165566
CTA-292E10.6,ENSG00000226471
ELOCP34,ENSG00000270535
ADORA3,ENSG00000282608
CTA-292E10.7,ENSG00000224256
SEMA3D,ENSG00000153993
SCGB3A1,ENSG00000161055
BRK1,ENSG00000254999
LINC00463,ENSG00000234056
RAP1A,ENSG00000116473
RP11-31F15.2,ENSG00000238198
KIR2DL3,ENSG00000276459
AKR7A2P1,ENSG00000229020
RP11-488C13.1,ENSG00000241081
TUBBP8,ENSG00000259300
SLC16A1-AS1,ENSG00000226419
RP11-488C13.4,ENSG00000259058
LINC01053,ENSG00000238169
ABCC1,ENSG00000103222
GALNT11,ENSG00000178234
RP11-165I9.9,ENSG00000279550
LINC01629,ENSG00000258602
RPL23P2,ENSG00000176054
UBQLN4,ENSG00000160803
RP11-626H12.3,ENSG00000248844
RPL23AP69,ENSG00000235315
RP11-63A11.1,ENSG00000250781
ZC3H10,ENSG00000135482
OFD1P13Y,ENSG00000225287
RFK,ENSG00000135002
LINC01076,ENSG00000225105
PPP1R8,ENSG00000117751
SLC16A1,ENSG00000155380
RP11-7F17.1,ENSG00000243225
RP11-680F8.1,ENSG00000256802
RP11-420A6.2,ENSG00000263220
PTPRK,ENSG00000273993
NUP88,ENSG00000108559
FAHD2P1,ENSG00000257302
PDIA4,ENSG00000155660
RP11-603J24.5,ENSG00000258317
RP11-7F17.8,ENSG00000273729
KIR3DL3,ENSG00000274639
IRF2BPL,ENSG00000119669
RP11-603J24.6,ENSG00000258345
PTPRR,ENSG00000153233
ESYT1,ENSG00000139641
SRIP1,ENSG00000248660
SHISA3,ENSG00000178343
HSPA8P16,ENSG00000224059
RP11-25L5.2,ENSG00000249105
MTND2P15,ENSG00000231152
GS1-304P7.1,ENSG00000233196
RP11-577G20.1,ENSG00000250340
STUB1,ENSG00000103266
PHYH,ENSG00000107537
RP11-7F17.5,ENSG00000246548
RP11-577G20.2,ENSG00000250078
AC096574.4,ENSG00000225057
UBE4B,ENSG00000130939
RP11-7F17.4,ENSG00000258473
RP11-5O24.1,ENSG00000283635
RAP1GDS1,ENSG00000138698
RP11-7F17.3,ENSG00000258819
AC012485.2,ENSG00000232306
RP11-216P16.7,ENSG00000283542
RP11-506N2.1,ENSG00000251339
PER2,ENSG00000132326
FAM212B,ENSG00000197852
CTD-2194D22.5,ENSG00000279222
ANO1-AS2,ENSG00000254417
SH2D5,ENSG00000189410
RP11-810P12.7,ENSG00000279491
RP11-216P16.4,ENSG00000256963
ADAMTS20,ENSG00000173157
RP11-216P16.5,ENSG00000279001
ACCS,ENSG00000110455
RP11-961A15.3,ENSG00000277597
RP11-510I5.4,ENSG00000258272
RP11-216P16.6,ENSG00000223538
RP11-810P12.1,ENSG00000244176
MARK2P17,ENSG00000244065
COX6B1P1,ENSG00000234565
MARK3P3,ENSG00000243022
RP11-810P12.6,ENSG00000254424
ROMO1,ENSG00000125995
CYP4F22,ENSG00000171954
MARK2P6,ENSG00000242062
RP11-810P12.5,ENSG00000255553
TMIGD3,ENSG00000121933
GPRIN1,ENSG00000169258
RP11-723O4.9,ENSG00000261159
ZNF786,ENSG00000197362
RP11-490O6.2,ENSG00000262420
RP11-483I24.1,ENSG00000279952
LRRC6,ENSG00000129295
CTD-2666L21.3,ENSG00000213293
OR10AF1P,ENSG00000255416
UQCRFS1,ENSG00000169021
GK2,ENSG00000196475
RP11-161H23.9,ENSG00000258334
RP11-430H10.4,ENSG00000255041
OR2AQ1P,ENSG00000229724
RP5-1121A15.3,ENSG00000230033
UTP4,ENSG00000262788
FTH1P23,ENSG00000242960
C5orf15,ENSG00000113583
RP11-9H20.2,ENSG00000280365
LSS,ENSG00000160285
RP11-136C24.1,ENSG00000232375
AC011524.3,ENSG00000267240
RP11-456K23.1,ENSG00000267414
OR5W1P,ENSG00000227806
LL22NC03-102D1.16,ENSG00000232350
TROAP,ENSG00000135451
CTD-2560E9.3,ENSG00000254664
AC006390.4,ENSG00000251638
OR5D16,ENSG00000205029
SRSF11,ENSG00000116754
NAA11,ENSG00000156269
MTA1,ENSG00000182979
SLC6A20,ENSG00000163817
NDUFA12,ENSG00000184752
NRG1-IT1,ENSG00000253974
ADAM20,ENSG00000134007
RP11-213G2.3,ENSG00000165121
ALG1L9P,ENSG00000254978
KIAA0391,ENSG00000100890
DNMT1,ENSG00000130816
MRPL23-AS1,ENSG00000226416
AC144831.1,ENSG00000261888
S1PR2,ENSG00000267534
CTD-2085J24.5,ENSG00000267245
CD22,ENSG00000012124
ST3GAL5,ENSG00000115525
KLF1,ENSG00000105610
SLC25A47,ENSG00000140107
AC004893.10,ENSG00000238109
PILRA,ENSG00000085514
FGF1,ENSG00000113578
RP11-331F9.3,ENSG00000231393
KCNH2,ENSG00000055118
MRPL23,ENSG00000214026
COX16,ENSG00000133983
HHLA1,ENSG00000132297
CD72,ENSG00000137101
RP11-706C16.7,ENSG00000253196
RPS5,ENSG00000083845
RP11-778J16.3,ENSG00000257400
KIAA0100,ENSG00000007202
RP11-192H23.6,ENSG00000265287
AC008067.2,ENSG00000237031
RP11-517P14.7,ENSG00000236114
AC104113.3,ENSG00000233847
KB-1433G4.1,ENSG00000275905
AC093074.1,ENSG00000267238
MAPK6,ENSG00000069956
CTD-2564P9.3,ENSG00000273600
SAYSD1,ENSG00000112167
CACHD1,ENSG00000158966
LETM2,ENSG00000165046
FLJ30679,ENSG00000280278
RP11-71L14.4,ENSG00000274698
RP11-712B9.2,ENSG00000245552
SYT4,ENSG00000132872
RP11-712B9.6,ENSG00000282834
NADSYN1,ENSG00000172890
HCG17,ENSG00000241701
RPS7P1,ENSG00000263266
PIWIL4,ENSG00000134627
PUM1,ENSG00000134644
FAM160B1,ENSG00000151553
RP11-737F9.2,ENSG00000253259
CTB-3M24.3,ENSG00000250409
AC009502.1,ENSG00000231802
RPP21,ENSG00000241863
OAS3,ENSG00000111331
LINC02043,ENSG00000232233
FSTL4,ENSG00000053108
CTC-351M12.1,ENSG00000280187
CYCSP40,ENSG00000262870
RP11-862L9.2,ENSG00000279811
FCAR,ENSG00000274580
ADAM11,ENSG00000073670
KRT8P31,ENSG00000250148
MIER2,ENSG00000105556
CTD-3113P16.5,ENSG00000267124
ANXA2P1,ENSG00000213406
KRT8P29,ENSG00000236430
C19orf25,ENSG00000119559
RPL3P10,ENSG00000243095
SPIN4-AS1,ENSG00000233661
RP11-244J10.1,ENSG00000230291
KIR3DL2,ENSG00000274722
MTR,ENSG00000116984
VPS4B,ENSG00000119541
MRPS15,ENSG00000116898
CTD-2308G16.1,ENSG00000259377
RP11-106M7.1,ENSG00000228484
RP11-217B1.2,ENSG00000261441
RPLP0P7,ENSG00000238069
AL591893.1,ENSG00000229021
S100A11,ENSG00000163191
FAM86MP,ENSG00000186234
CDKN2A,ENSG00000147889
RP13-631K18.2,ENSG00000254486
KRT125P,ENSG00000258036
SLC3A1,ENSG00000138079
RP11-331N16.1,ENSG00000230199
PRICKLE2-AS2,ENSG00000241101
RP11-566H8.3,ENSG00000253377
DBF4B,ENSG00000161692
RP11-681H18.2,ENSG00000277801
GNG5,ENSG00000174021
RP11-274E6.1,ENSG00000276064
TMX2,ENSG00000213593
SNX14,ENSG00000135317
RP1-35C21.2,ENSG00000227579
TAP2,ENSG00000232326
SEC62,ENSG00000008952
RP11-192H6.2,ENSG00000251654
RPL7P48,ENSG00000187504
LINC02211,ENSG00000245662
RP3-443C4.2,ENSG00000233823
NANOGP11,ENSG00000233464
LINC01653,ENSG00000232100
ARL6IP5,ENSG00000144746
SNRPEP6,ENSG00000217824
AP000769.7,ENSG00000270117
RP13-1039J1.4,ENSG00000273471
RP11-561C5.4,ENSG00000229212
IGHD5-18,ENSG00000211915
AL122127.25,ENSG00000244620
IGHD3-16,ENSG00000211917
RP11-274B21.4,ENSG00000230715
RP3-525L6.2,ENSG00000220920
SURF4,ENSG00000148248
ELP3,ENSG00000134014
RP11-739B23.1,ENSG00000268635
RP11-1217F2.26,ENSG00000284558
MTERF3,ENSG00000156469
RP11-1217F2.25,ENSG00000284098
ACTR1A,ENSG00000138107
AC037445.1,ENSG00000233635
RP11-556O9.3,ENSG00000264529
